student_id,name,age,gender,batch,domain,attendance_pct,assignment_score,project_score,quiz_score,mock_interview_score,communication_score,hackathons_participated,github_commits,certifications,internship_during_course,backlogs,placement_status,salary_lpa,company_tier
STU00184,Kajal Kumar,23,Female,2023,Data Science,62.8,43.8,49.0,53.0,5.3,5.1,2,93,3,0,0,Internship,2.3,Tier 3
STU00185,Sonam Rao,25,Male,2022,MERN,58.5,36.1,31.8,30.7,2.3,4.4,1,50,0,0,3,No Job,0.0,Not Placed
STU00186,Tarun Reddy,21,Male,2023,DevOps,77.0,76.6,76.3,65.3,6.6,6.7,3,201,1,1,0,Internship,2.14,Tier 2
STU00187,Parth Kapoor,19,Male,2023,Data Science,46.3,38.8,34.9,37.5,2.4,5.5,2,47,0,1,1,No Job,0.0,Not Placed
STU00188,Ishaan Khanna,20,Male,2023,MERN,63.6,56.3,47.9,52.4,4.7,4.4,1,67,1,0,0,No Job,0.0,Not Placed
STU00189,Isha Bansal,21,Male,2023,Figma Designer,75.4,80.4,71.6,74.6,5.2,5.8,1,168,0,0,2,No Job,0.0,Not Placed
STU00190,Ashu Malhotra,27,Female,2023,Cybersecurity,84.9,81.7,79.2,89.8,7.5,7.2,4,176,4,1,0,No Job,0.0,Not Placed
STU00191,Vidya Rao,26,Male,2022,Cybersecurity,54.3,45.1,43.2,46.1,3.1,4.8,3,116,1,0,0,Job,6.56,Tier 2
STU00192,Mohit Bansal,22,Male,2022,MERN,64.1,33.7,23.6,21.9,2.0,4.5,1,20,2,0,3,No Job,0.0,Not Placed
STU00193,Vanshika Kumar,26,Male,2022,Cybersecurity,63.0,58.1,46.2,43.4,5.6,4.2,2,95,2,0,1,Job,7.99,Tier 2
STU00194,Zara Rastogi,27,Male,2022,Data Science,71.5,63.7,61.3,53.4,6.1,5.8,0,76,0,0,0,No Job,0.0,Not Placed
STU00195,Manish Kaur,21,Female,2023,QA,74.8,68.1,59.1,55.3,3.7,6.2,4,151,0,0,1,No Job,0.0,Not Placed
STU00196,Deepak Arora,24,Female,2023,Data Science,63.1,50.7,31.3,34.0,5.0,3.3,2,90,1,1,1,No Job,0.0,Not Placed
STU00197,Farhan Trivedi,26,Male,2022,Cybersecurity,67.3,58.3,52.2,56.2,5.4,3.9,4,135,1,0,0,Job,7.1,Tier 2
STU00198,Abhinav Mehta,25,Male,2024,MERN,58.5,57.4,51.7,48.6,2.7,3.9,0,42,1,0,0,No Job,0.0,Not Placed
STU00199,Ashish Srivastava,27,Other,2024,QA,70.4,54.7,59.4,53.5,3.6,4.1,0,113,2,0,0,No Job,0.0,Not Placed
STU00200,Isha Desai,25,Female,2023,DevOps,70.5,72.8,66.6,59.2,6.0,5.9,3,189,1,1,0,No Job,0.0,Not Placed
STU00201,Krishna Sinha,19,Female,2024,DevOps,63.7,53.6,49.9,56.2,5.7,6.1,0,70,3,0,1,Internship,1.63,Tier 3
STU00202,Sonam Trivedi,27,Male,2023,Data Science,53.9,44.4,51.8,52.7,4.5,4.7,1,76,2,0,1,Internship,2.05,Tier 2
STU00203,Divya Shah,23,Male,2022,Cybersecurity,78.8,82.6,71.3,85.0,6.5,7.0,3,173,2,0,0,Internship,1.97,Tier 3
STU00204,Meena Malhotra,24,Male,2024,Figma Designer,65.5,52.9,52.3,56.6,5.3,4.5,1,92,2,0,2,No Job,0.0,Not Placed
STU00205,Deepika Gandhi,20,Male,2022,QA,67.6,56.3,68.9,56.0,6.8,4.5,0,73,2,0,0,No Job,0.0,Not Placed
STU00206,Nitin Chawla,20,Female,2024,Data Science,63.9,50.7,59.9,52.7,3.1,4.7,1,93,2,1,0,Internship,2.38,Tier 3
STU00207,Neha Sharma,22,Male,2023,MERN,60.3,53.1,32.3,36.8,3.1,3.8,2,37,1,0,1,No Job,0.0,Not Placed
STU00208,Lakshmi Joshi,22,Male,2023,Figma Designer,53.1,37.0,34.3,40.1,3.3,2.6,0,26,0,0,0,No Job,0.0,Not Placed
STU00209,Prachi Chopra,23,Male,2023,DevOps,60.0,44.9,56.0,47.2,3.3,3.8,4,105,1,0,0,Job,5.88,Tier 2
STU00210,Vineeta Goyal,25,Female,2023,Cybersecurity,55.2,37.0,37.4,37.5,4.4,3.0,1,66,2,0,0,No Job,0.0,Not Placed
STU00211,Anushka Dutta,19,Male,2022,Figma Designer,67.6,68.2,46.4,52.9,4.4,5.4,2,169,0,0,0,Job,4.87,Tier 3
STU00212,Sara Ghosh,22,Male,2023,QA,91.1,74.4,70.3,65.2,5.2,6.4,2,128,2,0,0,Internship,2.3,Tier 3
STU00213,Sneha Roy,27,Female,2024,DevOps,80.3,69.1,62.5,66.4,4.7,3.1,2,111,4,1,0,Internship,2.44,Tier 3
STU00214,Pranav Rastogi,26,Male,2023,DevOps,61.7,67.3,58.0,64.4,5.6,7.1,1,63,1,0,0,No Job,0.0,Not Placed
STU00215,Sara Kaur,21,Male,2022,MERN,74.9,76.7,63.9,62.8,6.5,4.3,0,105,0,1,2,Job,7.29,Tier 2
STU00216,Mehak Malhotra,24,Male,2023,Cybersecurity,70.6,64.3,58.9,67.6,6.1,7.0,2,141,0,1,0,No Job,0.0,Not Placed
STU00217,Nikhil Kaur,27,Female,2024,MERN,72.6,65.2,62.5,59.7,7.0,7.1,4,167,3,1,0,Job,7.6,Tier 2
STU00218,Nikhil Kaur,26,Female,2023,MERN,72.9,66.5,72.0,70.5,6.5,7.2,1,175,0,1,3,Internship,2.27,Tier 3
STU00219,Maya Trivedi,25,Female,2023,MERN,52.5,33.7,33.9,42.7,5.2,3.4,4,94,0,1,1,No Job,0.0,Not Placed
STU00220,Rajan Ghosh,25,Female,2024,Data Science,51.4,31.9,32.3,28.1,1.7,3.4,1,49,1,0,1,No Job,0.0,Not Placed
STU00221,Mohit Varma,19,Other,2023,Cybersecurity,55.6,41.4,31.8,37.1,2.8,4.3,0,72,1,0,3,No Job,0.0,Not Placed
STU00222,Nitin Shukla,23,Female,2023,Cybersecurity,61.4,46.2,35.5,51.5,5.0,6.4,0,32,4,0,1,No Job,0.0,Not Placed
STU00223,Swati Chopra,25,Male,2024,DevOps,74.2,69.9,73.5,58.0,5.9,5.9,3,186,1,1,0,No Job,0.0,Not Placed
STU00224,Mira Verma,20,Female,2024,MERN,59.8,48.4,36.1,51.1,3.7,6.4,2,104,3,1,0,No Job,0.0,Not Placed
STU00225,Vikas Bhatt,24,Male,2022,Figma Designer,57.0,55.4,30.0,66.6,3.5,3.8,1,41,3,1,0,No Job,0.0,Not Placed
STU00226,Vaibhav Batra,20,Other,2022,Data Science,63.0,52.0,57.0,46.7,5.9,4.8,3,113,0,1,1,No Job,0.0,Not Placed
STU00227,Amar Yadav,21,Female,2024,QA,74.3,65.3,54.2,58.7,6.5,5.5,2,160,1,1,0,Job,5.01,Tier 3
STU00228,Surbhi Pillai,19,Male,2022,Figma Designer,70.5,70.2,60.7,63.6,6.6,6.0,3,151,3,1,0,Job,5.31,Tier 3
STU00229,Manish Shah,21,Male,2024,DevOps,71.5,56.7,49.7,40.1,4.6,4.7,5,127,1,0,1,No Job,0.0,Not Placed
STU00230,Naman Srivastava,25,Male,2022,DevOps,50.7,35.5,31.3,30.4,3.6,3.7,2,94,1,0,2,No Job,0.0,Not Placed
STU00231,Mihir Goyal,23,Male,2023,Figma Designer,52.5,47.2,35.3,41.3,3.9,2.5,4,141,1,1,3,No Job,0.0,Not Placed
STU00232,Ankit Trivedi,22,Male,2022,Data Science,59.8,67.2,46.8,68.2,5.4,4.2,1,110,2,1,0,Internship,0.94,Tier 3
STU00233,Harsh Jain,26,Male,2024,DevOps,53.8,48.7,30.4,41.9,3.9,4.6,3,74,2,0,3,No Job,0.0,Not Placed
STU00234,Ashish Jain,26,Male,2024,DevOps,71.2,54.0,58.6,70.0,5.3,6.9,4,206,4,1,0,Job,8.63,Tier 1
STU00235,Sneha Mehta,19,Female,2023,MERN,52.5,37.0,27.4,41.0,4.7,3.9,0,0,4,0,1,No Job,0.0,Not Placed
STU00236,Uday Mehta,27,Male,2024,QA,55.6,28.6,24.8,29.4,3.2,2.9,3,65,2,0,0,No Job,0.0,Not Placed
STU00237,Pankaj Khanna,27,Male,2022,Figma Designer,65.6,60.4,56.3,42.8,3.2,3.8,1,127,2,0,0,No Job,0.0,Not Placed
STU00238,Anil Dutta,20,Male,2022,QA,60.0,56.0,45.3,60.6,3.5,6.2,1,114,0,1,1,No Job,0.0,Not Placed
STU00239,Aarav Agarwal,20,Female,2024,Data Science,71.4,56.3,57.5,64.8,5.2,6.2,2,172,2,1,0,Job,8.16,Tier 1
STU00240,Vishal Roy,26,Male,2024,Data Science,61.1,52.7,55.3,47.8,4.6,3.6,0,91,1,0,0,No Job,0.0,Not Placed
STU00241,Surbhi Malhotra,24,Male,2024,Cybersecurity,73.6,63.1,60.7,49.9,5.5,5.9,0,104,3,1,0,Job,8.13,Tier 1
STU00242,Vanshika Yadav,21,Female,2024,Data Science,80.1,71.6,79.1,57.9,5.6,6.3,0,98,4,0,0,No Job,0.0,Not Placed
STU00243,Aarav Goyal,20,Male,2023,Cybersecurity,61.5,49.3,36.0,35.0,5.4,5.5,2,79,1,0,3,No Job,0.0,Not Placed
STU00244,Palak Sinha,23,Male,2022,DevOps,75.8,64.6,58.7,55.7,6.3,5.9,4,155,3,1,0,Job,7.28,Tier 2
STU00245,Pooja Bhatt,26,Male,2024,Cybersecurity,78.9,88.9,83.0,84.5,7.1,6.9,1,146,2,0,0,Job,8.77,Tier 1
STU00246,Bhavna Patel,24,Female,2023,Cybersecurity,72.0,64.7,66.2,61.7,4.5,6.5,3,83,1,0,0,Internship,1.76,Tier 3
STU00247,Prateek Dutta,21,Female,2023,DevOps,57.8,50.6,41.6,42.6,3.8,5.3,0,48,0,0,1,No Job,0.0,Not Placed
STU00248,Divya Goyal,27,Female,2023,Data Science,68.9,60.5,60.2,61.2,5.1,5.5,3,114,2,1,1,Internship,1.52,Tier 2
STU00249,Mehak Shukla,26,Male,2022,MERN,70.5,27.3,20.0,38.5,1.9,2.9,2,62,3,0,0,No Job,0.0,Not Placed
STU00250,Sanjay Patel,24,Female,2024,DevOps,60.0,34.3,21.5,28.6,4.1,4.6,1,16,1,0,0,Job,5.57,Tier 2
STU00251,Rohan Nair,19,Male,2022,Cybersecurity,86.3,80.8,80.3,64.5,7.0,7.3,4,164,1,0,0,Internship,1.64,Tier 3
STU00252,Rahul Pillai,20,Male,2024,QA,67.4,63.1,71.2,53.3,4.6,5.9,0,83,1,0,0,Internship,1.86,Tier 2
STU00253,Vineeta Bhatt,22,Male,2023,QA,80.0,78.9,74.8,80.3,7.1,7.1,3,209,2,1,0,Internship,0.82,Tier 2
STU00254,Riya Goyal,20,Female,2023,Figma Designer,73.9,59.5,72.7,63.9,6.4,5.2,0,101,0,1,0,No Job,0.0,Not Placed
STU00255,Shreya Mehta,21,Male,2023,MERN,68.6,60.6,35.5,53.7,4.8,4.8,3,118,0,0,2,No Job,0.0,Not Placed
STU00256,Manisha Kapoor,26,Female,2022,Data Science,60.3,62.1,54.8,49.7,4.5,6.1,0,55,1,0,0,No Job,0.0,Not Placed
STU00257,Karishma Sharma,27,Female,2023,MERN,64.8,50.9,50.9,56.0,7.5,5.9,0,93,0,0,0,Job,5.28,Tier 3
STU00258,Isha Pillai,24,Male,2023,QA,85.9,84.9,85.8,96.0,8.0,8.3,1,161,2,1,0,Job,6.19,Tier 2
STU00259,Uday Khanna,22,Male,2023,DevOps,73.6,68.8,70.3,69.1,5.3,6.7,0,137,1,0,0,No Job,0.0,Not Placed
STU00260,Anish Bhatt,20,Male,2022,QA,62.2,44.0,36.0,28.2,5.6,6.1,2,110,3,0,1,No Job,0.0,Not Placed
STU00261,Tushar Roy,25,Male,2022,DevOps,67.4,37.2,30.7,44.2,3.2,6.0,1,73,2,0,1,Job,6.55,Tier 2
STU00262,Mihir Rao,25,Male,2022,Figma Designer,72.5,59.4,44.0,56.2,4.5,5.2,0,137,2,0,0,No Job,0.0,Not Placed
STU00263,Anish Jain,27,Female,2023,Figma Designer,49.6,40.2,23.2,25.1,3.3,3.7,3,77,2,0,0,No Job,0.0,Not Placed
STU00264,Nikhil Rastogi,23,Male,2022,Data Science,63.8,55.0,54.2,62.1,5.9,3.5,1,134,1,0,0,No Job,0.0,Not Placed
STU00265,Aarav Bhatt,22,Female,2024,DevOps,54.9,42.9,41.7,36.4,4.2,4.3,0,42,3,0,0,No Job,0.0,Not Placed
STU00266,Vinay Batra,24,Male,2023,Cybersecurity,75.7,61.8,65.9,58.7,5.5,6.1,2,100,3,0,0,Job,8.2,Tier 1
STU00267,Aryan Kumar,20,Female,2024,MERN,64.2,52.2,46.7,59.2,4.1,5.9,1,104,1,0,0,No Job,0.0,Not Placed
STU00268,Sachin Arora,20,Female,2024,MERN,44.0,45.2,30.3,27.5,4.0,3.0,0,3,2,0,2,No Job,0.0,Not Placed
STU00269,Yogesh Nair,27,Female,2022,Cybersecurity,78.7,60.2,61.8,52.8,5.4,5.9,1,103,4,1,1,No Job,0.0,Not Placed
STU00270,Ishaan Mishra,25,Female,2024,MERN,57.4,56.8,59.3,64.4,4.6,6.1,0,85,1,0,0,Job,7.31,Tier 2
STU00271,Sandeep Kumar,25,Male,2023,Cybersecurity,79.1,88.8,94.3,72.4,6.7,7.7,2,136,2,1,1,Job,8.41,Tier 1
STU00272,Ankita Shah,23,Male,2024,Cybersecurity,82.5,77.0,75.0,65.2,6.4,7.2,3,187,2,1,1,Job,7.15,Tier 2
STU00273,Isha Reddy,25,Female,2024,Data Science,46.1,23.5,20.0,27.1,2.9,4.0,0,67,1,0,0,No Job,0.0,Not Placed
STU00274,Palak Varma,27,Female,2022,DevOps,52.6,34.1,20.0,35.5,3.3,3.6,3,68,3,0,2,No Job,0.0,Not Placed
STU00275,Uday Dutta,23,Female,2023,MERN,57.3,38.1,20.3,40.8,3.1,4.4,0,53,0,0,1,No Job,0.0,Not Placed
STU00276,Prateek Agarwal,27,Male,2023,Cybersecurity,66.3,76.9,77.5,68.4,7.6,7.6,0,135,1,0,0,Job,7.73,Tier 2
STU00277,Isha Srivastava,19,Male,2023,Data Science,63.4,52.8,44.3,45.4,4.9,6.8,2,145,0,1,0,Internship,2.34,Tier 3
STU00278,Renu Varma,21,Male,2022,Figma Designer,91.0,89.9,100.0,97.5,9.0,7.6,0,106,1,1,0,Job,6.85,Tier 2
STU00279,Kunal Patel,25,Female,2022,DevOps,77.4,73.8,89.0,80.5,6.5,7.7,0,116,2,0,1,Job,7.41,Tier 2
STU00280,Ankit Dutta,22,Female,2023,Data Science,57.9,48.0,37.6,69.1,4.7,5.2,1,148,2,1,0,Job,6.52,Tier 2
STU00281,Suresh Arora,20,Female,2023,DevOps,60.3,53.8,45.4,68.5,4.4,7.1,0,71,3,0,0,No Job,0.0,Not Placed
STU00282,Zara Shah,21,Male,2024,MERN,72.0,56.1,41.5,68.8,5.5,5.1,1,108,0,0,0,Internship,1.53,Tier 3
STU00283,Sara Gupta,25,Female,2024,DevOps,81.2,86.0,76.8,63.3,5.7,5.3,2,158,0,1,0,Internship,1.85,Tier 3
STU00284,Shreya Chopra,26,Female,2023,DevOps,78.4,74.0,79.0,69.7,6.1,7.2,0,151,1,0,0,Job,8.37,Tier 1
STU00285,Sonam Mehta,27,Male,2022,DevOps,56.7,49.0,44.1,51.5,3.8,5.6,3,59,1,0,0,Internship,1.98,Tier 3
STU00286,Renu Mehta,24,Female,2022,Data Science,90.4,93.6,94.1,90.9,8.9,6.3,0,160,1,1,0,Job,8.84,Tier 1
STU00287,Jatin Tiwari,27,Male,2023,Data Science,68.7,55.5,45.0,50.5,4.2,5.1,0,46,4,0,0,No Job,0.0,Not Placed
STU00288,Amit Batra,22,Male,2024,Cybersecurity,75.9,80.6,74.6,82.0,5.3,6.9,4,240,1,1,0,Job,7.66,Tier 2
STU00289,Nikhil Yadav,23,Male,2023,DevOps,66.1,60.4,61.3,53.8,5.8,5.6,2,85,2,0,0,No Job,0.0,Not Placed
STU00290,Ritesh Patel,19,Female,2023,MERN,58.7,45.1,40.6,46.7,2.9,5.7,1,76,2,0,0,No Job,0.0,Not Placed
STU00291,Kabir Malhotra,27,Female,2024,QA,49.1,20.0,20.8,20.4,2.7,3.6,0,17,1,0,0,No Job,0.0,Not Placed
STU00292,Ayush Sharma,27,Female,2024,MERN,51.8,37.2,22.8,36.4,2.5,4.7,2,76,2,0,1,No Job,0.0,Not Placed
STU00293,Anish Shukla,27,Female,2022,QA,78.8,80.1,71.9,76.3,6.8,6.6,1,115,4,1,0,Job,6.35,Tier 2
STU00294,Ravi Kumar,21,Male,2022,MERN,68.0,57.6,46.2,55.0,5.7,6.9,1,99,1,0,1,No Job,0.0,Not Placed
STU00295,Pooja Shah,26,Female,2023,Data Science,71.4,62.4,76.5,41.1,4.9,6.7,3,129,2,0,1,Job,8.54,Tier 1
STU00296,Maya Shah,21,Male,2023,Figma Designer,73.9,83.0,66.1,74.3,6.7,6.9,3,174,1,1,0,No Job,0.0,Not Placed
STU00297,Yash Sharma,24,Female,2024,MERN,51.7,32.8,37.3,36.3,4.2,4.2,4,90,0,0,2,No Job,0.0,Not Placed
STU00298,Sakshi Sinha,23,Male,2022,QA,60.6,42.4,42.4,46.5,4.0,4.4,5,152,0,0,1,No Job,0.0,Not Placed
STU00299,Surbhi Kumar,26,Female,2022,MERN,56.5,45.8,41.5,40.5,4.2,4.6,0,48,0,0,3,No Job,0.0,Not Placed
STU00300,Deepak Rastogi,21,Female,2024,Cybersecurity,49.2,40.5,21.3,35.0,4.2,4.2,0,33,0,0,0,Job,5.81,Tier 2
STU00301,Kajal Dutta,19,Female,2024,QA,61.6,49.6,34.5,43.5,4.4,5.1,0,31,2,0,2,No Job,0.0,Not Placed
STU00302,Yogesh Gandhi,27,Female,2024,Data Science,52.5,45.0,29.8,32.6,3.3,5.2,0,48,1,0,0,No Job,0.0,Not Placed
STU00303,Deepak Malhotra,27,Male,2023,QA,47.1,23.0,20.0,24.0,3.2,2.1,3,69,1,0,1,No Job,0.0,Not Placed
STU00304,Tarun Tiwari,21,Female,2023,DevOps,50.7,34.6,20.0,27.6,3.6,2.2,5,111,0,0,0,No Job,0.0,Not Placed
STU00305,Harsh Gupta,20,Male,2022,Cybersecurity,61.2,51.6,52.0,36.5,5.9,5.0,4,116,0,0,1,No Job,0.0,Not Placed
STU00306,Yogesh Joshi,22,Female,2022,DevOps,82.8,81.7,87.2,88.2,5.6,7.1,2,167,1,0,0,Internship,2.2,Tier 3
STU00307,Yash Malhotra,26,Female,2023,QA,58.6,35.5,27.5,36.3,4.3,2.4,1,34,0,0,1,No Job,0.0,Not Placed
STU00308,Sanjay Gandhi,24,Male,2023,Data Science,66.5,71.4,69.4,66.3,6.7,6.5,2,154,2,1,0,Internship,1.88,Tier 2
STU00309,Nikita Jain,19,Female,2022,MERN,72.0,50.7,55.4,55.8,4.6,4.4,3,153,1,1,0,Job,6.07,Tier 2
STU00310,Maya Sharma,26,Female,2024,QA,67.1,62.0,48.5,62.2,4.7,5.8,0,109,3,1,0,No Job,0.0,Not Placed
STU00311,Ankita Tiwari,23,Other,2022,QA,65.9,67.1,44.8,71.3,6.2,3.6,1,121,3,0,0,Job,4.39,Tier 3
STU00312,Asha Dutta,24,Female,2024,Data Science,50.7,27.5,20.0,32.7,2.6,2.8,1,0,1,0,0,No Job,0.0,Not Placed
STU00313,Anil Chawla,23,Male,2022,DevOps,67.8,38.5,28.3,37.9,5.0,4.4,4,97,3,0,0,Job,4.66,Tier 3
STU00314,Gaurav Garg,23,Male,2024,DevOps,74.0,57.8,55.5,74.2,4.8,6.3,0,86,4,1,3,Internship,2.31,Tier 2
STU00315,Suresh Jain,21,Male,2022,MERN,62.5,56.7,55.4,52.4,5.0,5.3,2,113,0,0,1,Job,5.62,Tier 2
STU00316,Vishal Goyal,22,Female,2024,MERN,49.7,39.5,20.4,37.7,2.5,2.6,3,74,4,0,0,No Job,0.0,Not Placed
STU00317,Rahul Shah,23,Female,2022,Cybersecurity,65.4,53.8,49.8,45.5,4.4,5.3,2,89,4,1,0,Job,6.48,Tier 2
STU00318,Ankita Malhotra,20,Male,2023,Data Science,62.5,59.1,71.6,60.1,6.0,5.0,0,64,0,0,0,No Job,0.0,Not Placed
STU00319,Mihir Kapoor,24,Female,2024,QA,46.0,27.8,38.9,34.7,2.8,4.4,2,34,0,0,2,No Job,0.0,Not Placed
STU00320,Tushar Khanna,20,Female,2022,QA,63.4,40.7,45.9,44.9,4.4,6.3,0,13,0,0,1,No Job,0.0,Not Placed
STU00321,Aryan Sinha,22,Male,2022,MERN,83.4,82.2,62.6,78.9,6.1,6.4,2,171,1,1,0,Job,6.96,Tier 2
STU00322,Vinay Trivedi,19,Male,2024,MERN,73.2,55.7,62.3,60.4,6.3,7.7,1,107,2,1,0,Job,6.59,Tier 2
STU00323,Nikhil Sinha,22,Male,2024,MERN,84.8,87.5,92.9,88.3,8.6,7.3,4,188,1,0,0,Internship,0.98,Tier 2
STU00324,Anushka Rao,25,Male,2022,DevOps,59.0,51.8,45.9,47.6,5.7,4.6,0,28,1,0,0,Job,6.38,Tier 2
STU00325,Akshay Shah,26,Male,2022,Cybersecurity,82.3,73.6,65.9,65.3,5.4,8.0,0,108,0,1,0,Internship,2.05,Tier 3
STU00326,Sara Patel,20,Male,2022,MERN,65.6,46.7,30.8,37.8,3.3,4.2,1,50,1,0,0,No Job,0.0,Not Placed
STU00327,Vikram Dubey,21,Female,2022,Cybersecurity,69.4,67.8,73.9,74.0,5.9,5.2,1,122,0,0,0,Internship,1.28,Tier 3
STU00328,Ashu Dutta,19,Male,2024,MERN,50.3,44.4,33.3,47.0,2.3,3.9,2,104,0,0,0,No Job,0.0,Not Placed
STU00329,Anil Dixit,25,Male,2023,MERN,69.1,67.5,53.7,60.0,5.5,5.7,5,151,3,0,0,Job,5.97,Tier 2
STU00330,Nikhil Verma,22,Male,2023,Data Science,75.3,63.7,55.1,54.8,6.0,5.1,1,114,2,0,1,Job,8.2,Tier 1
STU00331,Ashish Singh,26,Male,2024,Data Science,75.8,59.8,61.0,57.2,5.8,5.6,0,135,4,0,2,No Job,0.0,Not Placed
STU00332,Amit Gandhi,23,Male,2023,MERN,55.8,52.8,34.6,40.2,3.7,3.7,1,79,3,0,1,No Job,0.0,Not Placed
STU00333,Kavya Trivedi,27,Male,2023,MERN,54.3,53.2,42.2,54.4,4.8,6.0,1,130,3,0,0,Job,6.26,Tier 2
STU00334,Anil Mishra,24,Female,2023,QA,61.1,51.2,46.0,46.0,4.7,7.0,3,120,0,0,1,No Job,0.0,Not Placed
STU00335,Pranav Bhatt,20,Female,2023,QA,84.2,80.4,88.5,80.1,6.1,6.3,1,142,2,0,0,No Job,0.0,Not Placed
STU00336,Geeta Shukla,19,Male,2023,MERN,48.1,39.4,37.5,36.3,3.3,3.8,3,93,1,0,1,No Job,0.0,Not Placed
STU00337,Karan Jain,19,Female,2022,MERN,52.1,26.6,27.4,22.8,4.3,3.8,3,89,3,0,1,No Job,0.0,Not Placed
STU00338,Anand Yadav,27,Male,2022,MERN,45.1,20.1,20.0,22.1,4.4,2.7,3,34,2,0,0,No Job,0.0,Not Placed
STU00339,Prachi Kaur,19,Male,2022,MERN,66.1,46.7,48.0,49.6,4.1,7.7,0,84,2,0,1,Job,5.99,Tier 2
STU00340,Ashish Chawla,21,Female,2022,DevOps,50.7,46.3,51.9,38.3,3.6,5.8,3,84,1,0,3,No Job,0.0,Not Placed
STU00341,Shivam Yadav,20,Female,2023,DevOps,60.2,45.3,44.9,46.1,4.0,6.3,3,128,0,0,0,No Job,0.0,Not Placed
STU00342,Akash Sharma,22,Female,2023,Data Science,63.0,56.3,38.2,46.1,3.8,5.7,2,114,1,0,0,Job,7.35,Tier 2
STU00343,Rajan Rao,19,Male,2023,Data Science,76.8,75.5,79.8,71.2,6.2,5.5,4,217,0,1,0,Job,8.11,Tier 1
STU00344,Asha Verma,19,Female,2022,Data Science,67.1,53.6,53.3,49.9,5.1,5.4,0,88,2,0,0,Internship,2.19,Tier 2
STU00345,Mohit Sinha,22,Male,2023,Data Science,67.1,69.8,65.0,73.0,7.4,6.7,3,181,1,0,0,Internship,1.97,Tier 3
STU00346,Simran Dixit,22,Male,2022,Cybersecurity,62.1,52.2,61.5,55.5,4.0,6.6,0,149,0,1,1,Job,7.59,Tier 2
STU00347,Shreya Jain,25,Male,2023,MERN,53.9,47.3,38.6,58.0,4.8,4.6,1,25,2,0,0,No Job,0.0,Not Placed
STU00348,Karishma Bansal,26,Female,2024,DevOps,67.1,57.8,37.1,57.8,5.0,4.5,2,144,0,1,1,No Job,0.0,Not Placed
STU00349,Lakshmi Gandhi,26,Female,2022,Cybersecurity,83.5,79.9,74.7,79.3,4.9,8.6,0,186,3,0,0,Job,8.13,Tier 1
STU00350,Zara Nair,26,Male,2024,Figma Designer,76.2,68.5,65.6,65.1,5.1,7.0,0,111,2,1,1,Job,5.6,Tier 2
STU00351,Nikhil Joshi,27,Male,2024,Figma Designer,71.5,68.7,70.0,65.8,6.9,6.1,0,151,1,0,0,Internship,1.01,Tier 2
STU00352,Sneha Chopra,19,Female,2022,QA,66.5,54.7,56.4,64.5,4.8,5.7,1,157,1,0,1,Job,5.31,Tier 3
STU00353,Palak Tiwari,27,Female,2022,Data Science,66.9,42.0,44.8,31.7,4.1,5.2,0,59,1,0,1,No Job,0.0,Not Placed
STU00354,Karishma Agarwal,26,Male,2024,DevOps,93.5,78.1,85.2,84.8,6.9,6.5,4,202,1,0,0,Job,8.2,Tier 1
STU00355,Aditya Gandhi,19,Female,2022,QA,74.2,71.8,74.5,71.3,6.7,5.9,2,111,1,0,0,Job,6.38,Tier 2
STU00356,Sneha Malhotra,25,Male,2024,Data Science,76.4,66.1,68.4,64.7,5.0,6.4,1,190,3,1,0,Job,7.87,Tier 2
STU00357,Nandini Reddy,27,Female,2023,DevOps,59.2,47.5,59.1,59.0,5.7,5.2,0,115,0,0,0,Internship,0.87,Tier 3
STU00358,Karan Chauhan,22,Male,2022,QA,55.8,46.6,40.1,36.1,4.9,4.8,0,15,1,0,0,No Job,0.0,Not Placed
STU00359,Nikhil Verma,27,Male,2022,DevOps,58.8,57.6,64.6,56.5,4.6,5.3,0,115,2,0,0,Job,7.23,Tier 2
STU00360,Lakshmi Rastogi,19,Female,2023,Data Science,89.8,78.2,91.3,81.2,7.7,6.3,0,142,2,0,0,Job,8.42,Tier 1
STU00361,Lakshmi Kapoor,27,Female,2023,Data Science,76.4,72.7,64.3,63.6,5.5,6.9,2,104,0,0,0,Internship,1.34,Tier 3
STU00362,Sachin Kapoor,24,Male,2023,MERN,70.2,72.4,62.7,68.3,5.0,6.3,1,189,4,0,0,No Job,0.0,Not Placed
STU00363,Ritesh Shukla,22,Male,2024,Data Science,49.5,42.5,20.0,35.5,3.7,4.3,1,39,0,0,1,No Job,0.0,Not Placed
STU00364,Kabir Shah,23,Male,2024,Cybersecurity,81.3,80.6,86.5,78.4,7.0,6.1,1,146,0,1,0,Job,8.74,Tier 1
STU00365,Asha Joshi,25,Male,2022,Cybersecurity,69.5,75.8,82.0,91.5,5.9,7.3,1,144,2,1,0,No Job,0.0,Not Placed
STU00366,Neha Iyer,22,Female,2024,Data Science,45.3,32.9,20.1,29.1,3.7,3.4,1,11,2,0,1,No Job,0.0,Not Placed
STU00367,Manish Tiwari,26,Male,2024,Figma Designer,76.8,81.2,76.8,77.7,5.7,5.9,0,115,2,1,0,Job,5.28,Tier 3
STU00368,Maya Garg,21,Female,2024,DevOps,58.2,43.6,50.2,52.2,2.9,4.4,1,111,1,0,2,Internship,0.95,Tier 3
