student_id,name,age,gender,batch,domain,attendance_pct,assignment_score,project_score,quiz_score,mock_interview_score,communication_score,hackathons_participated,github_commits,certifications,internship_during_course,backlogs,placement_status,salary_lpa,company_tier
STU00195,Manish Kaur,21,Female,2023,QA,83.1,84.2,87.1,75.3,4.4,3.2,0,174,0,1,1,No Job,,
STU00196,Deepak Arora,24,Female,2023,Data Science,74.3,71.5,70.2,49.6,2.4,6.8,1,118,1,0,0,Internship,1.55,Tier 3
STU00197,Farhan Trivedi,26,Male,2022,Cybersecurity,76.3,77.0,82.1,76.1,7.0,7.2,1,119,4,1,0,No Job,,
STU00198,Abhinav Mehta,25,Male,2024,MERN,69.7,67.5,93.9,80.0,6.7,3.7,1,168,1,0,2,No Job,,
STU00199,Ashish Srivastava,27,Other,2024,QA,79.9,79.3,66.8,84.2,5.8,3.5,1,152,2,1,1,No Job,,
STU00200,Isha Desai,25,Female,2023,DevOps,87.6,73.3,83.4,69.6,4.0,6.2,1,134,2,0,0,Job,4.29,Tier 3
STU00201,Krishna Sinha,19,Female,2024,DevOps,81.2,67.2,58.9,61.4,6.2,6.9,3,133,0,1,1,No Job,,
STU00202,Sonam Trivedi,27,Male,2023,Data Science,77.5,53.7,46.3,65.6,6.9,5.5,3,56,0,1,1,Job,5.81,Tier 2
STU00203,Divya Shah,23,Male,2022,Cybersecurity,91.5,84.3,96.2,72.5,9.0,6.5,5,150,0,0,0,Job,5.69,Tier 3
STU00204,Meena Malhotra,24,Male,2024,Figma Designer,81.1,70.2,58.3,67.2,6.4,6.2,1,98,2,0,0,No Job,,
STU00205,Deepika Gandhi,20,Male,2022,QA,78.4,75.8,72.8,97.0,6.6,9.2,0,127,1,1,0,No Job,,
STU00206,Nitin Chawla,20,Female,2024,Data Science,78.9,69.2,58.8,81.9,6.1,2.8,3,154,3,0,0,Job,6.33,Tier 2
STU00207,Neha Sharma,22,Male,2023,MERN,63.5,75.5,100.0,69.3,5.5,5.5,1,228,1,0,1,Internship,1.46,Tier 2
STU00208,Lakshmi Joshi,22,Male,2023,Figma Designer,64.9,62.3,63.3,69.3,7.2,5.6,2,110,0,1,1,Job,3.98,Tier 2
STU00209,Prachi Chopra,23,Male,2023,DevOps,76.5,64.7,52.1,80.0,5.7,3.6,0,134,4,0,3,No Job,,
STU00210,Vineeta Goyal,25,Female,2023,Cybersecurity,69.2,62.5,53.3,67.3,5.5,6.7,1,110,1,1,0,No Job,,
STU00211,Anushka Dutta,19,Male,2022,Figma Designer,77.5,76.5,99.0,60.8,5.1,5.4,0,161,2,0,0,No Job,,
STU00212,Sara Ghosh,22,Male,2023,QA,88.3,100.0,87.4,90.4,5.3,4.9,1,165,0,1,2,No Job,,
STU00213,Sneha Roy,27,Female,2024,DevOps,86.5,90.6,82.4,78.6,6.4,4.3,5,145,1,1,0,Job,6.22,Tier 2
STU00214,Pranav Rastogi,26,Male,2023,DevOps,82.7,62.5,81.6,60.6,6.9,6.3,2,180,1,1,0,No Job,,
STU00215,Sara Kaur,21,Male,2022,MERN,88.1,80.2,91.4,67.4,4.5,6.9,1,153,1,0,0,Job,6.55,Tier 3
STU00216,Mehak Malhotra,24,Male,2023,Cybersecurity,90.4,71.4,59.4,57.4,6.2,5.9,2,107,2,0,0,No Job,,
STU00217,Nikhil Kaur,27,Female,2024,MERN,89.9,75.0,63.0,65.1,4.2,7.6,1,136,3,1,0,Job,4.98,Tier 2
STU00218,Nikhil Kaur,26,Female,2023,MERN,89.6,75.7,66.4,78.8,6.9,6.8,0,127,2,0,0,Job,5.75,Tier 2
STU00219,Maya Trivedi,25,Female,2023,MERN,63.6,62.3,59.7,72.4,8.4,8.9,3,142,1,1,0,No Job,,
STU00220,Rajan Ghosh,25,Female,2024,Data Science,55.3,67.0,76.9,86.9,6.8,4.6,4,159,4,1,0,Job,7.11,Tier 3
STU00221,Mohit Varma,19,Other,2023,Cybersecurity,68.6,63.5,63.4,58.5,5.2,4.1,1,92,3,1,0,Job,5.26,Tier 1
STU00222,Nitin Shukla,23,Female,2023,Cybersecurity,72.5,70.2,65.5,59.9,7.6,7.1,0,145,2,0,1,No Job,,
STU00223,Swati Chopra,25,Male,2024,DevOps,89.1,78.4,74.9,81.9,3.6,5.8,0,189,1,0,3,No Job,,
STU00224,Mira Verma,20,Female,2024,MERN,76.8,64.1,58.1,49.0,6.3,4.2,3,117,1,0,0,No Job,,
STU00225,Vikas Bhatt,24,Male,2022,Figma Designer,72.2,62.9,82.7,43.0,10.0,4.7,0,174,2,0,0,No Job,,
STU00226,Vaibhav Batra,20,Other,2022,Data Science,80.0,66.9,58.5,74.0,4.2,7.3,2,86,1,0,0,Job,5.13,Tier 2
STU00227,Amar Yadav,21,Female,2024,QA,84.4,82.3,77.9,66.4,5.2,7.6,2,132,4,0,0,Job,3.78,Tier 3
STU00228,Surbhi Pillai,19,Male,2022,Figma Designer,87.3,73.7,79.0,63.1,5.4,7.4,2,208,2,1,1,Internship,1.71,Tier 2
STU00229,Manish Shah,21,Male,2024,DevOps,73.0,86.5,88.6,84.7,3.8,6.3,0,214,0,1,0,Job,5.85,Tier 2
STU00230,Naman Srivastava,25,Male,2022,DevOps,66.5,57.1,55.3,59.9,4.4,5.9,0,115,2,0,0,No Job,,
STU00231,Mihir Goyal,23,Male,2023,Figma Designer,68.7,58.4,74.0,57.4,5.9,5.9,0,150,1,1,2,Job,4.44,Tier 2
STU00232,Ankit Trivedi,22,Male,2022,Data Science,79.4,62.0,89.1,49.4,8.7,6.6,2,196,0,1,1,No Job,,
STU00233,Harsh Jain,26,Male,2024,DevOps,65.4,63.2,85.9,57.8,6.7,6.5,2,140,1,0,0,No Job,,
STU00234,Ashish Jain,26,Male,2024,DevOps,89.4,73.2,41.5,64.7,7.8,4.7,3,118,3,0,0,No Job,,
STU00235,Sneha Mehta,19,Female,2023,MERN,65.5,60.8,61.6,57.5,7.3,7.7,1,145,0,1,0,Job,4.68,Tier 2
STU00236,Uday Mehta,27,Male,2024,QA,59.3,70.8,61.6,74.2,6.4,6.3,1,113,3,0,0,No Job,,
STU00237,Pankaj Khanna,27,Male,2022,Figma Designer,79.9,71.3,76.6,71.7,2.6,2.9,2,150,2,0,0,Job,4.4,Tier 3
STU00238,Anil Dutta,20,Male,2022,QA,74.7,66.1,78.9,62.9,8.7,4.3,1,154,2,0,0,Job,5.68,Tier 2
STU00239,Aarav Agarwal,20,Female,2024,Data Science,83.7,78.1,60.9,74.1,7.7,5.6,5,108,3,1,1,No Job,,
STU00240,Vishal Roy,26,Male,2024,Data Science,72.0,70.1,79.5,85.5,6.3,6.5,2,151,3,0,0,Internship,1.27,Tier 2
STU00241,Surbhi Malhotra,24,Male,2024,Cybersecurity,82.8,82.2,77.2,79.2,3.5,6.2,2,174,1,1,0,No Job,,
STU00242,Vanshika Yadav,21,Female,2024,Data Science,90.1,87.4,78.0,93.4,3.2,5.2,3,164,3,0,3,Job,6.1,Tier 3
STU00243,Aarav Goyal,20,Male,2023,Cybersecurity,70.5,71.8,76.6,63.1,3.6,8.1,2,151,0,1,0,No Job,,
STU00244,Palak Sinha,23,Male,2022,DevOps,84.2,84.9,77.7,75.3,4.6,7.3,0,180,0,0,0,Job,6.43,Tier 2
STU00245,Pooja Bhatt,26,Male,2024,Cybersecurity,99.5,77.9,88.1,69.5,6.5,6.1,0,213,1,1,1,No Job,,
STU00246,Bhavna Patel,24,Female,2023,Cybersecurity,87.3,76.2,68.6,75.5,5.4,3.9,2,113,3,1,0,Job,5.83,Tier 1
STU00247,Prateek Dutta,21,Female,2023,DevOps,68.5,67.3,83.1,70.6,6.0,5.7,1,217,0,1,0,Job,5.71,Tier 3
STU00248,Divya Goyal,27,Female,2023,Data Science,82.0,75.1,72.3,76.4,6.8,5.6,3,175,1,1,0,Job,6.72,Tier 2
STU00249,Mehak Shukla,26,Male,2022,MERN,62.4,93.2,56.7,59.2,8.2,3.7,0,152,2,1,0,No Job,,
STU00250,Sanjay Patel,24,Female,2024,DevOps,64.1,74.4,62.4,61.5,4.7,7.0,1,214,2,0,0,No Job,,
STU00251,Rohan Nair,19,Male,2022,Cybersecurity,95.9,93.1,83.9,85.1,2.8,6.5,0,193,1,1,0,Job,7.46,Tier 2
STU00252,Rahul Pillai,20,Male,2024,QA,82.9,71.9,74.8,87.4,4.4,4.7,5,99,1,0,2,Internship,0.99,Tier 2
STU00253,Vineeta Bhatt,22,Male,2023,QA,96.5,82.2,76.4,70.4,6.9,6.6,0,128,1,1,0,Job,5.35,Tier 2
STU00254,Riya Goyal,20,Female,2023,Figma Designer,83.1,82.5,69.4,97.9,7.3,7.7,5,99,2,0,0,Job,4.22,Tier 3
STU00255,Shreya Mehta,21,Male,2023,MERN,71.5,82.9,99.4,62.6,7.3,7.0,2,241,1,0,1,Job,6.51,Tier 3
STU00256,Manisha Kapoor,26,Female,2022,Data Science,78.5,63.6,81.4,65.8,4.5,5.3,0,203,1,0,0,No Job,,
STU00257,Karishma Sharma,27,Female,2023,MERN,81.2,69.0,53.8,65.2,6.4,9.8,0,161,1,0,0,Job,5.35,Tier 3
STU00258,Isha Pillai,24,Male,2023,QA,100.0,83.0,68.0,71.0,8.5,6.9,1,159,2,0,2,Job,4.42,Tier 3
STU00259,Uday Khanna,22,Male,2023,DevOps,86.4,79.4,79.4,82.6,7.2,5.3,0,209,3,0,1,No Job,,
STU00260,Anish Bhatt,20,Male,2022,QA,69.1,74.2,70.1,69.5,2.6,8.6,5,92,1,0,0,No Job,,
STU00261,Tushar Roy,25,Male,2022,DevOps,75.7,77.6,41.5,57.4,5.7,3.5,2,81,0,1,0,No Job,,
STU00262,Mihir Rao,25,Male,2022,Figma Designer,83.7,79.8,67.2,54.3,5.2,4.5,0,106,2,0,1,Job,4.15,Tier 2
STU00263,Anish Jain,27,Female,2023,Figma Designer,64.9,56.3,68.2,48.0,3.1,5.5,1,87,0,1,0,Job,4.76,Tier 3
STU00264,Nikhil Rastogi,23,Male,2022,Data Science,77.8,70.0,70.3,73.8,8.4,7.7,3,194,2,0,1,No Job,,
STU00265,Aarav Bhatt,22,Female,2024,DevOps,75.5,56.9,48.7,57.0,3.3,5.2,1,61,1,0,0,No Job,,
STU00266,Vinay Batra,24,Male,2023,Cybersecurity,83.8,85.1,72.9,87.7,5.6,6.0,2,141,3,0,0,Job,6.32,Tier 3
STU00267,Aryan Kumar,20,Female,2024,MERN,76.8,71.4,67.3,66.9,8.2,4.8,2,149,2,1,0,Job,4.55,Tier 2
STU00268,Sachin Arora,20,Female,2024,MERN,61.2,50.1,85.8,57.3,4.2,7.3,0,147,2,0,0,No Job,,
STU00269,Yogesh Nair,27,Female,2022,Cybersecurity,77.5,95.0,86.9,98.9,5.7,6.9,3,118,0,1,0,No Job,,
STU00270,Ishaan Mishra,25,Female,2024,MERN,87.2,51.8,47.6,53.8,6.7,4.0,1,99,1,1,1,No Job,,
STU00271,Sandeep Kumar,25,Male,2023,Cybersecurity,95.3,81.6,98.8,94.6,4.4,6.1,0,181,1,0,0,No Job,,
STU00272,Ankita Shah,23,Male,2024,Cybersecurity,89.5,91.8,91.2,88.5,4.8,6.6,3,238,2,0,1,No Job,,
STU00273,Isha Reddy,25,Female,2024,Data Science,58.9,55.5,49.2,48.6,6.3,5.9,1,107,0,1,2,No Job,,
STU00274,Palak Varma,27,Female,2022,DevOps,62.0,63.9,65.0,51.5,6.9,6.1,0,147,2,1,3,No Job,,
STU00275,Uday Dutta,23,Female,2023,MERN,65.3,69.0,66.0,52.4,7.2,5.2,1,41,3,0,0,No Job,,
STU00276,Prateek Agarwal,27,Male,2023,Cybersecurity,96.1,59.8,68.4,61.2,4.1,7.4,1,151,0,1,1,No Job,,
STU00277,Isha Srivastava,19,Male,2023,Data Science,83.9,64.4,50.0,47.6,2.9,5.1,1,96,1,0,0,Internship,1.81,Tier 2
STU00278,Renu Varma,21,Male,2022,Figma Designer,100.0,84.4,64.8,94.6,7.3,7.6,0,173,0,1,0,Job,5.61,Tier 2
STU00279,Kunal Patel,25,Female,2022,DevOps,93.4,80.2,73.1,96.5,8.0,6.2,1,125,4,1,0,No Job,,
STU00280,Ankit Dutta,22,Female,2023,Data Science,79.1,59.0,50.7,44.3,10.0,5.5,0,116,4,1,1,No Job,,
STU00281,Suresh Arora,20,Female,2023,DevOps,72.5,68.3,80.0,68.9,10.0,6.1,0,128,0,0,1,Job,5.32,Tier 3
STU00282,Zara Shah,21,Male,2024,MERN,82.5,79.9,63.6,54.3,9.0,6.3,3,83,0,0,0,No Job,,
STU00283,Sara Gupta,25,Female,2024,DevOps,88.1,90.8,100.0,88.1,3.9,5.7,0,184,0,0,0,No Job,,
STU00284,Shreya Chopra,26,Female,2023,DevOps,92.5,82.6,76.0,85.1,5.5,5.6,2,140,1,0,1,No Job,,
STU00285,Sonam Mehta,27,Male,2022,DevOps,74.5,60.6,64.0,61.4,7.0,4.7,0,95,2,0,1,No Job,,
STU00286,Renu Mehta,24,Female,2022,Data Science,100.0,90.7,87.7,83.9,6.6,8.4,0,167,2,0,0,No Job,,
STU00287,Jatin Tiwari,27,Male,2023,Data Science,77.5,78.4,74.0,66.4,5.5,5.0,0,158,1,0,0,No Job,,
STU00288,Amit Batra,22,Male,2024,Cybersecurity,92.2,78.7,89.2,73.6,8.2,4.4,1,205,0,1,0,No Job,,
STU00289,Nikhil Yadav,23,Male,2023,DevOps,82.0,70.4,71.0,74.9,4.9,6.8,0,81,0,0,0,Job,6.75,Tier 1
STU00290,Ritesh Patel,19,Female,2023,MERN,73.7,64.6,59.0,62.1,6.2,3.4,0,119,2,0,0,No Job,,
STU00291,Kabir Malhotra,27,Female,2024,QA,54.4,63.9,48.3,75.8,5.9,6.2,2,35,0,0,0,No Job,,
STU00292,Ayush Sharma,27,Female,2024,MERN,63.1,61.4,67.7,55.0,6.7,4.5,0,179,0,0,3,No Job,,
STU00293,Anish Shukla,27,Female,2022,QA,92.1,83.6,89.5,73.2,6.8,6.9,1,215,1,0,0,Job,4.25,Tier 1
STU00294,Ravi Kumar,21,Male,2022,MERN,87.0,69.7,53.6,46.7,4.3,5.9,1,103,0,0,0,Job,5.22,Tier 2
STU00295,Pooja Shah,26,Female,2023,Data Science,85.1,76.8,69.2,95.1,1.0,4.9,3,112,1,0,0,No Job,,
STU00296,Maya Shah,21,Male,2023,Figma Designer,96.6,71.9,81.9,48.8,5.0,5.9,2,160,0,0,0,Internship,2.04,Tier 1
STU00297,Yash Sharma,24,Female,2024,MERN,66.2,58.9,51.0,71.4,6.2,6.9,1,63,4,0,2,No Job,,
STU00298,Sakshi Sinha,23,Male,2022,QA,72.3,68.8,57.8,71.0,6.7,5.5,1,166,1,1,1,No Job,,
STU00299,Surbhi Kumar,26,Female,2022,MERN,73.1,61.4,61.2,61.9,4.7,5.6,1,90,1,0,0,No Job,,
STU00300,Deepak Rastogi,21,Female,2024,Cybersecurity,61.9,58.2,76.5,50.9,6.3,7.6,1,174,1,0,3,Internship,0.99,Tier 2
STU00301,Kajal Dutta,19,Female,2024,QA,68.4,73.6,82.5,65.2,6.3,6.8,2,145,3,0,0,No Job,,
STU00302,Yogesh Gandhi,27,Female,2024,Data Science,65.1,61.1,78.6,57.8,4.6,5.5,2,172,3,1,0,Job,7.25,Tier 1
STU00303,Deepak Malhotra,27,Male,2023,QA,59.2,56.9,47.9,53.7,5.5,6.3,1,87,1,1,0,Job,4.1,Tier 2
STU00304,Tarun Tiwari,21,Female,2023,DevOps,67.2,56.4,51.6,37.4,3.6,5.7,0,125,1,0,2,No Job,,
STU00305,Harsh Gupta,20,Male,2022,Cybersecurity,77.2,66.1,64.1,70.8,2.3,7.8,0,161,0,0,0,Internship,2.3,Tier 3
STU00306,Yogesh Joshi,22,Female,2022,DevOps,99.4,84.6,75.5,83.5,8.0,3.6,0,140,0,0,3,No Job,,
STU00307,Yash Malhotra,26,Female,2023,QA,65.8,70.8,60.2,64.5,6.2,7.0,2,128,2,0,0,Internship,2.45,Tier 3
STU00308,Sanjay Gandhi,24,Male,2023,Data Science,90.9,64.2,70.7,63.3,5.2,6.9,1,199,1,1,3,No Job,,
STU00309,Nikita Jain,19,Female,2022,MERN,80.7,81.5,57.5,80.7,6.5,5.1,4,115,2,1,0,Internship,1.83,Tier 1
STU00310,Maya Sharma,26,Female,2024,QA,83.2,71.1,71.6,54.4,6.6,4.8,4,160,1,1,0,Job,5.09,Tier 2
STU00311,Ankita Tiwari,23,Other,2022,QA,79.7,71.9,90.3,52.6,9.4,7.9,2,204,1,0,0,Job,3.56,Tier 2
STU00312,Asha Dutta,24,Female,2024,Data Science,55.8,65.5,66.8,64.7,8.2,5.9,1,99,2,0,1,Internship,1.12,Tier 3
STU00313,Anil Chawla,23,Male,2022,DevOps,65.4,86.5,70.6,74.9,6.4,8.4,1,97,1,1,0,Internship,1.21,Tier 2
STU00314,Gaurav Garg,23,Male,2024,DevOps,84.9,81.4,61.6,70.7,9.7,4.7,0,124,3,0,2,Job,5.45,Tier 3
STU00315,Suresh Jain,21,Male,2022,MERN,78.6,67.2,71.4,71.7,5.6,6.1,0,130,1,0,2,No Job,,
STU00316,Vishal Goyal,22,Female,2024,MERN,58.3,61.8,84.1,58.2,8.0,5.3,5,138,1,1,0,Internship,1.18,Tier 3
STU00317,Rahul Shah,23,Female,2022,Cybersecurity,75.4,74.5,74.7,74.8,4.8,5.6,1,88,1,0,2,No Job,,
STU00318,Ankita Malhotra,20,Male,2023,Data Science,85.1,62.0,59.4,80.0,5.9,6.7,0,108,2,0,0,No Job,,
STU00319,Mihir Kapoor,24,Female,2024,QA,63.0,52.0,47.2,76.8,7.0,5.1,0,89,2,1,1,Job,4.56,Tier 3
STU00320,Tushar Khanna,20,Female,2022,QA,73.2,72.9,53.3,78.0,6.2,5.9,1,123,3,1,0,Internship,1.4,Tier 1
STU00321,Aryan Sinha,22,Male,2022,MERN,96.2,88.0,84.9,55.4,6.3,5.1,1,166,2,1,1,Job,5.65,Tier 2
STU00322,Vinay Trivedi,19,Male,2024,MERN,85.1,79.8,56.6,80.2,6.3,7.1,1,66,1,1,3,No Job,,
STU00323,Nikhil Sinha,22,Male,2024,MERN,97.0,89.7,93.8,95.9,8.1,9.1,3,176,1,0,0,Internship,2.17,Tier 1
STU00324,Anushka Rao,25,Male,2022,DevOps,73.5,65.4,73.3,67.2,6.0,8.1,2,115,2,1,0,Job,4.23,Tier 2
STU00325,Akshay Shah,26,Male,2022,Cybersecurity,91.0,90.4,80.7,74.1,4.7,4.8,0,180,2,0,0,No Job,,
STU00326,Sara Patel,20,Male,2022,MERN,65.6,82.6,85.6,71.6,5.7,5.5,1,216,1,0,0,Job,4.49,Tier 2
STU00327,Vikram Dubey,21,Female,2022,Cybersecurity,88.0,71.4,72.1,80.7,8.1,6.1,1,144,1,1,0,Job,5.33,Tier 1
STU00328,Ashu Dutta,19,Male,2024,MERN,69.4,54.0,65.5,51.8,7.3,3.1,1,122,1,0,0,No Job,,
STU00329,Anil Dixit,25,Male,2023,MERN,83.5,74.4,82.8,60.8,5.6,6.1,0,173,2,0,1,Internship,0.82,Tier 3
STU00330,Nikhil Verma,22,Male,2023,Data Science,84.1,84.2,75.9,70.2,4.4,6.9,2,191,2,0,1,Job,7.58,Tier 1
STU00331,Ashish Singh,26,Male,2024,Data Science,86.3,83.4,62.8,76.8,4.8,6.2,2,51,1,0,0,Internship,0.81,Tier 1
STU00332,Amit Gandhi,23,Male,2023,MERN,65.9,66.0,93.3,62.7,5.8,6.1,5,160,2,1,0,Job,5.98,Tier 2
STU00333,Kavya Trivedi,27,Male,2023,MERN,81.8,51.0,53.1,39.0,5.7,5.2,1,82,3,0,0,Internship,0.81,Tier 2
STU00334,Anil Mishra,24,Female,2023,QA,78.3,65.0,60.4,60.0,4.5,5.7,3,122,2,1,1,No Job,,
STU00335,Pranav Bhatt,20,Female,2023,QA,93.1,91.9,89.7,100.0,7.5,5.5,4,191,0,0,0,Job,4.17,Tier 2
STU00336,Geeta Shukla,19,Male,2023,MERN,70.3,49.7,52.5,56.2,4.8,4.6,1,115,2,1,0,No Job,,
STU00337,Karan Jain,19,Female,2022,MERN,62.3,62.6,48.7,68.8,4.2,7.6,0,106,0,0,0,Job,6.04,Tier 2
STU00338,Anand Yadav,27,Male,2022,MERN,58.3,54.2,43.6,43.0,5.4,8.6,0,88,0,0,0,No Job,,
STU00339,Prachi Kaur,19,Male,2022,MERN,74.6,76.3,62.7,78.2,6.6,5.3,1,112,1,0,0,No Job,,
STU00340,Ashish Chawla,21,Female,2022,DevOps,72.9,52.1,60.8,70.9,4.1,4.7,3,123,1,1,0,Job,7.68,Tier 3
STU00341,Shivam Yadav,20,Female,2023,DevOps,74.4,66.6,58.3,68.5,5.9,5.1,2,46,0,1,0,Job,6.27,Tier 1
STU00342,Akash Sharma,22,Female,2023,Data Science,74.4,71.2,81.1,56.2,5.0,4.7,0,136,1,0,0,Internship,1.9,Tier 2
STU00343,Rajan Rao,19,Male,2023,Data Science,94.7,78.3,73.0,79.3,5.2,5.5,2,150,0,0,0,No Job,,
STU00344,Asha Verma,19,Female,2022,Data Science,76.2,76.7,72.7,80.0,5.8,6.6,3,103,1,1,0,No Job,,
STU00345,Mohit Sinha,22,Male,2023,Data Science,91.6,64.5,65.9,56.9,6.9,8.0,0,93,2,0,1,No Job,,
STU00346,Simran Dixit,22,Male,2022,Cybersecurity,82.6,63.3,51.8,73.8,5.8,3.8,0,98,0,1,0,No Job,,
STU00347,Shreya Jain,25,Male,2023,MERN,67.0,61.9,78.6,66.7,10.0,7.6,0,195,1,0,0,Internship,1.75,Tier 3
STU00348,Karishma Bansal,26,Female,2024,DevOps,78.1,75.2,76.4,51.0,7.0,6.2,2,153,0,0,0,No Job,,
STU00349,Lakshmi Gandhi,26,Female,2022,Cybersecurity,96.5,88.0,79.5,73.3,6.5,3.0,3,113,1,1,0,No Job,,
STU00350,Zara Nair,26,Male,2024,Figma Designer,90.2,80.8,70.2,71.2,5.3,4.3,1,141,3,1,0,No Job,,
STU00351,Nikhil Joshi,27,Male,2024,Figma Designer,92.4,71.2,63.3,67.7,4.9,7.0,3,149,0,1,0,Internship,1.14,Tier 2
STU00352,Sneha Chopra,19,Female,2022,QA,84.1,69.5,54.8,67.1,7.6,4.9,2,121,2,0,0,No Job,,
STU00353,Palak Tiwari,27,Female,2022,Data Science,72.3,79.4,59.6,81.5,2.9,5.6,2,102,0,0,0,Internship,2.09,Tier 3
STU00354,Karishma Agarwal,26,Male,2024,DevOps,97.7,100.0,74.0,95.2,7.8,6.0,1,141,1,1,1,Job,4.54,Tier 2
STU00355,Aditya Gandhi,19,Female,2022,QA,84.7,81.9,90.1,91.4,7.9,8.0,0,187,2,1,1,No Job,,
STU00356,Sneha Malhotra,25,Male,2024,Data Science,89.2,82.0,68.2,78.7,5.6,4.3,4,153,2,0,0,Internship,1.98,Tier 3
STU00357,Nandini Reddy,27,Female,2023,DevOps,79.3,61.0,49.8,76.4,7.9,7.2,1,94,2,1,0,Job,6.57,Tier 2
STU00358,Karan Chauhan,22,Male,2022,QA,65.6,66.3,81.9,74.4,5.3,8.1,3,133,1,1,0,No Job,,
STU00359,Nikhil Verma,27,Male,2022,DevOps,82.7,57.8,61.2,71.8,5.6,4.7,3,118,2,1,1,No Job,,
STU00360,Lakshmi Rastogi,19,Female,2023,Data Science,98.3,97.1,73.9,100.0,6.7,7.4,4,137,1,1,0,Job,6.19,Tier 2
STU00361,Lakshmi Kapoor,27,Female,2023,Data Science,87.7,83.2,85.1,72.7,5.1,5.4,1,178,1,0,0,Internship,1.14,Tier 2
STU00362,Sachin Kapoor,24,Male,2023,MERN,84.6,75.2,90.1,70.1,7.1,5.2,5,223,1,0,0,Internship,1.41,Tier 3
STU00363,Ritesh Shukla,22,Male,2024,Data Science,67.7,54.0,65.9,36.1,5.0,5.7,1,167,0,0,1,Job,5.69,Tier 3
STU00364,Kabir Shah,23,Male,2024,Cybersecurity,96.3,84.6,80.9,88.0,6.3,6.5,1,157,2,0,0,No Job,,
STU00365,Asha Joshi,25,Male,2022,Cybersecurity,94.2,66.5,72.2,75.5,10.0,5.1,2,149,0,1,0,Internship,1.74,Tier 2
STU00366,Neha Iyer,22,Female,2024,Data Science,56.6,55.8,73.4,59.7,6.7,7.6,0,107,2,1,0,No Job,,
STU00367,Manish Tiwari,26,Male,2024,Figma Designer,89.1,82.6,98.6,83.7,7.8,5.5,0,215,2,1,3,Internship,1.58,Tier 3
STU00368,Maya Garg,21,Female,2024,DevOps,75.0,62.9,52.6,73.6,7.4,3.1,2,111,1,0,1,Job,4.6,Tier 3
STU00369,Arjun Rao,20,Male,2023,Data Science,81.5,73.5,71.7,70.0,2.2,6.1,5,158,1,1,0,No Job,,
STU00370,Aarav Bansal,19,Other,2024,QA,68.2,89.2,89.7,84.3,5.6,4.3,2,154,2,1,0,Internship,0.95,Tier 3
STU00371,Aryan Khanna,24,Male,2023,QA,79.4,54.8,60.4,57.5,8.3,5.8,3,123,0,0,0,Job,5.01,Tier 2
STU00372,Neha Dubey,20,Male,2023,Cybersecurity,64.8,56.2,65.7,57.5,3.7,6.8,0,114,1,0,0,Internship,0.99,Tier 2
STU00373,Ankita Dixit,26,Male,2024,QA,68.4,63.5,91.0,56.5,5.5,5.2,1,212,1,0,0,No Job,,
STU00374,Surbhi Goyal,22,Female,2022,Cybersecurity,84.2,70.2,66.0,53.6,9.6,3.6,3,144,3,1,0,Internship,1.42,Tier 2
STU00375,Rajni Singh,27,Male,2022,Figma Designer,68.9,70.9,52.7,55.2,3.8,4.7,2,141,1,1,1,No Job,,
STU00376,Riya Kumar,22,Male,2024,DevOps,83.1,80.3,98.4,73.5,7.9,8.1,2,164,1,0,0,Job,7.31,Tier 2
STU00377,Gaurav Chopra,22,Female,2022,QA,79.3,73.0,92.3,58.2,4.2,6.5,0,180,2,1,0,No Job,,
STU00378,Sneha Sharma,26,Female,2024,Figma Designer,100.0,86.4,87.0,68.7,6.8,7.5,3,168,1,0,0,Job,3.52,Tier 3
STU00379,Shreya Chopra,26,Female,2024,Cybersecurity,70.2,49.1,48.4,45.7,7.1,8.7,3,107,1,0,0,No Job,,
STU00380,Nikhil Nair,23,Male,2022,Data Science,74.0,74.1,82.2,67.3,7.3,9.3,2,171,4,1,0,No Job,,
STU00381,Sneha Shukla,21,Male,2023,DevOps,69.4,68.6,68.4,77.9,4.1,6.5,1,139,2,1,0,Job,6.82,Tier 2
STU00382,Khushi Sharma,20,Female,2024,DevOps,95.2,75.2,68.9,49.5,7.9,5.8,3,93,2,1,0,Job,5.18,Tier 3
STU00383,Pooja Mishra,27,Male,2023,Data Science,79.3,88.8,74.0,80.2,4.5,5.3,1,117,1,1,0,No Job,,
STU00384,Parth Gupta,27,Male,2024,Figma Designer,76.1,69.9,68.7,58.2,3.0,6.4,3,127,1,1,0,No Job,,
STU00385,Ravi Reddy,23,Male,2024,Data Science,87.2,79.6,82.3,73.3,4.0,6.9,1,174,1,0,0,No Job,,
STU00386,Sandeep Gandhi,26,Female,2023,Data Science,67.6,65.2,67.6,58.2,4.3,7.3,1,179,1,0,0,Job,5.28,Tier 3
STU00387,Sneha Patel,25,Male,2022,Figma Designer,61.9,45.6,62.5,49.8,7.2,4.7,2,131,1,0,1,Job,4.61,Tier 3
STU00388,Ankit Shah,21,Female,2024,DevOps,81.4,63.7,62.0,48.0,7.6,4.7,0,157,0,0,0,No Job,,
STU00389,Amar Iyer,23,Male,2023,Data Science,79.9,70.2,64.1,71.7,6.1,5.8,0,117,2,1,0,Job,7.48,Tier 2
STU00390,Rahul Malhotra,27,Female,2022,Cybersecurity,69.2,76.3,78.1,72.2,4.1,6.2,2,112,2,0,0,Internship,1.17,Tier 2
